# Chunk-averaged data for fix chunk and group B
# Timestep Number-of-chunks Total-count
# Chunk OrigID Coord1 Ncount c_ke1 temp c_stress4[1] c_displace1[1] c_disp c_stress5[1]
100100 173 3444
  123 126 254.806 23.86 0.000992796 7.68061 -43046.5 -0.133155 13.0842 -43046.5
  124 127 256.806 24 0.0011297 8.73971 49395.9 -0.128753 13.1414 49395.9
  125 128 258.806 12 0.00105849 8.18886 122019 -0.11748 12.0728 122019
  126 129 260.806 24 0.000859256 6.64749 139494 -0.103288 13.1386 139494
  127 130 262.806 24 0.000457628 3.54036 169652 -0.0906589 13.1389 169652
  128 131 264.806 12 0.000204901 1.58518 217312 -0.0893785 14.2065 217312
  129 132 266.806 24 0.000169942 1.31473 221938 -0.0960923 13.1413 221938
  130 133 268.806 24 0.000256911 1.98755 211324 -0.109461 13.1423 211324
  131 134 270.806 12 0.000342129 2.64682 241986 -0.116671 12.0749 241986
  132 135 272.806 24 0.000511062 3.95375 259521 -0.116959 13.1401 259521
  133 136 274.806 24 0.000696279 5.38665 237201 -0.110326 13.1395 237201
  134 137 276.806 12 0.000584162 4.51927 243573 -0.102334 14.2072 243573
  135 138 278.806 24 0.000329313 2.54768 257440 -0.0928259 13.1417 257440
  136 139 280.806 24 0.000148706 1.15044 194996 -0.081379 13.1414 194996
  137 140 282.806 12 0.000185457 1.43476 114603 -0.0752376 12.0738 114603
  138 141 284.806 24 0.000284812 2.2034 50955.4 -0.0708078 13.1404 50955.4
  139 142 286.806 24 0.000215576 1.66777 -50270.4 -0.066671 13.1412 -50270.4
  140 143 288.806 12 0.000186792 1.44508 -131472 -0.0660567 14.2082 -131472
  141 144 290.806 24 0.00020932 1.61937 -141041 -0.0675615 13.1412 -141041
  142 145 292.806 24 0.000349438 2.70337 -60189.1 -0.0682021 13.141 -60189.1
  143 146 294.806 12 0.000856091 6.62301 16517.7 -0.0658544 12.0747 16517.7
  144 147 296.806 24 0.00148159 11.4621 104822 -0.0605512 13.1415 104822
  145 148 298.806 24 0.00210134 16.2566 232241 -0.0505289 13.1414 232241
  146 149 300.806 12 0.0023772 18.3908 272598 -0.0424573 14.2081 272598
  147 150 302.806 24 0.00239314 18.5142 226298 -0.0362966 13.1416 226298
  148 151 304.806 24 0.00186175 14.4031 130507 -0.0312287 13.1417 130507
  149 152 306.806 12 0.00115502 8.93562 72842.7 -0.0286603 12.075 72842.7
  150 153 308.806 24 0.000661617 5.11849 31624.9 -0.0260902 13.1418 31624.9
  151 154 310.806 24 0.000516501 3.99582 24521.6 -0.0216351 13.1418 24521.6
  152 155 312.806 12 0.000354254 2.74063 64453 -0.0166216 14.2085 64453
  153 156 314.806 24 0.000275401 2.13059 91147.5 -0.00995493 13.1419 91147.5
  154 157 316.806 24 0.000227695 1.76153 51855.1 -0.00157277 13.1419 51855.1
  155 158 318.806 12 0.000283443 2.19281 -6787.63 0.00271375 12.0752 -6787.63
  156 159 320.806 24 0.000378107 2.92516 -41587.3 0.00476765 13.1419 -41587.3
  157 160 322.806 24 0.000362448 2.80402 -48250.9 0.00578961 13.1419 -48250.9
  158 161 324.806 12 0.000395078 3.05646 -35998.4 0.00559986 14.2086 -35998.4
  159 162 326.806 24 0.000226808 1.75466 -8464.35 0.0045934 13.142 -8464.35
  160 163 328.806 24 0.000111221 0.86044 36227.5 0.00300697 13.1421 36227.5
  161 164 330.806 12 9.03566e-05 0.699029 62403.9 0.00117891 12.0755 62403.9
  162 165 332.806 24 0.00011668 0.902679 74841.3 -0.000723643 13.1422 74841.3
  163 166 334.806 24 0.000267441 2.06901 74528.3 0.000135731 13.1422 74528.3
  164 167 336.806 12 0.000403156 3.11895 63215 0.00360008 14.209 63215
  165 168 338.806 24 0.00063391 4.90414 42390.2 0.00708377 13.1423 42390.2
  166 169 340.806 24 0.000634184 4.90626 3530.51 0.00954328 13.1424 3530.51
  167 170 342.806 12 0.000522829 4.04478 -33659.5 0.00982256 12.0758 -33659.5
  168 171 344.806 24 0.00055345 4.28167 -68541.5 0.00895797 13.1425 -68541.5
  169 172 346.806 24 0.000508036 3.93034 -83845 0.0069569 13.1425 -83845
  170 173 348.806 12 0.000489781 3.78911 -69401.8 0.00520802 14.2092 -69401.8
  171 174 350.806 24 0.000310002 2.39828 -49591.5 0.00355695 13.1426 -49591.5
  172 175 352.806 24 0.000164624 1.27358 -45356.2 0.0016463 13.1427 -45356.2
  173 176 354.806 12 7.06076e-05 0.546244 -55507.1 0.000462868 12.0761 -55507.1
104300 173 3444
  1 4 10.8061 0 0 0 0 0 0 0
  2 5 12.8061 12 0.00315786 24.4303 -36720.9 2.00661 12.2312 -36720.9
  3 6 14.8061 24 0.00253158 19.5851 -42274.8 1.74385 12.2303 -42274.8
  4 7 16.8061 24 0.00306655 23.7238 -48474.5 1.42717 12.2295 -48474.5
  5 8 18.8061 24 0.00271975 21.0409 -43853.2 1.16195 12.2299 -43853.2
  6 9 20.8061 24 0.00244228 18.8943 -35485.9 0.970893 12.2308 -35485.9
  7 10 22.8061 17.81 0.00224772 17.3891 18422.9 0.838224 13.1736 18422.9
  8 11 24.8061 18.19 0.00121423 9.3937 -95780.7 0.791044 11.3108 -95780.7
  9 12 26.8061 24 0.00166799 12.9041 -32555.9 0.732683 12.2336 -32555.9
  10 13 28.8061 24 0.00152632 11.8081 -36131.5 0.719218 12.2353 -36131.5
  11 14 30.8061 12 0.00175394 13.5691 -33903.1 0.721452 12.2368 -33903.1
  12 15 32.8061 24 0.00200877 15.5405 -28307.6 0.715275 12.2375 -28307.6
  13 16 34.8061 24 0.00291843 22.578 -22323.4 0.680058 12.237 -22323.4
  14 17 36.8061 12 0.00255361 19.7556 -25195.3 0.636132 12.2355 -25195.3
  15 18 38.8061 24 0.00260197 20.1297 -16153.7 0.583577 12.2336 -16153.7
  16 19 40.8061 24 0.00236571 18.302 -25835.7 0.518105 12.2307 -25835.7
  17 20 42.8061 12 0.00191982 14.8524 -25979.6 0.481999 12.2282 -25979.6
  18 21 44.8061 24 0.00100667 7.78792 -18607.6 0.467148 12.2258 -18607.6
  19 22 46.8061 24 0.00211348 16.3506 -8480.41 0.465336 12.2241 -8480.41
  20 23 48.8061 12 0.00278996 21.5841 -3912.69 0.462655 12.2245 -3912.69
  21 24 50.8061 24 0.00385788 29.8459 12279.4 0.452212 12.2262 12279.4
  22 25 52.8061 24 0.00353844 27.3746 24313.1 0.437671 12.2286 24313.1
  23 26 54.8061 12 0.00289564 22.4016 22710.7 0.436167 12.229 22710.7
  24 27 56.8061 24 0.00147194 11.3875 17994.1 0.440884 12.2285 17994.1
  25 28 58.8061 24 0.00196444 15.1976 6547.48 0.437482 12.2281 6547.48
  26 29 60.8061 12 0.00455632 35.2492 -12234.1 0.414412 12.2282 -12234.1
  27 30 62.8061 24 0.00582663 45.0768 -30290.3 0.380679 12.2281 -30290.3
  28 31 64.8061 24 0.00226004 17.4845 -50513.8 0.360656 12.2267 -50513.8
  29 32 66.8061 12 0.000869727 6.7285 -57244.4 0.36032 12.225 -57244.4
  30 33 68.8061 24 0.00174928 13.5331 -55908.9 0.336569 12.2242 -55908.9
  31 34 70.8061 24 0.00396616 30.6836 -52259.4 0.238864 12.2258 -52259.4
  32 35 72.8061 24 0.00187718 14.5225 -55364.6 0.122291 12.2287 -55364.6
  33 36 74.8061 12 0.00107215 8.29454 -63330.8 0.0779331 12.2304 -63330.8
  34 37 76.8061 24 0.00369725 28.6032 -57508 0.0747471 12.232 -57508
  35 38 78.8061 24 0.00432109 33.4294 -40380 0.0745438 12.2342 -40380
  36 39 80.8061 12 0.00190652 14.7495 -25886.3 0.0693603 12.235 -25886.3
  37 40 82.8061 24 0.00122296 9.46126 -11598.4 0.0678442 12.2334 -11598.4
  38 41 84.8061 24 0.00397376 30.7423 6908.57 0.0699789 12.2287 6908.57
  39 42 86.8061 12 0.0039275 30.3845 8075.71 0.0713387 12.2248 8075.71
  40 43 88.8061 24 0.00186584 14.4348 11796.8 0.0686552 12.2218 11796.8
  41 44 90.8061 24 0.00157736 12.203 808.491 0.0336247 12.2197 808.491
  42 45 92.8061 12 0.00168949 13.0705 -4055.98 -0.0106697 12.2193 -4055.98
  43 46 94.8061 24 0.0010528 8.14485 -6034.89 -0.030466 12.2196 -6034.89
  44 47 96.8061 24 0.00180766 13.9846 -5779.6 -0.0297149 12.2207 -5779.6
  45 48 98.8061 12 0.00130314 10.0815 -12123 -0.0232168 12.2221 -12123
  46 49 100.806 24 0.000460365 3.56154 -22084.9 -0.0125992 12.2241 -22084.9
  47 50 102.806 24 0.00261294 20.2146 -26381.2 0.00639412 12.2268 -26381.2
  48 51 104.806 12 0.0017258 13.3514 -28221.6 0.0224107 12.228 -28221.6
  49 52 106.806 24 0.000619353 4.79153 -20048.1 0.0354945 12.2275 -20048.1
  50 53 108.806 24 0.000469816 3.63465 -9809.27 0.0419014 12.2246 -9809.27
  51 54 110.806 12 0.000549427 4.25055 4395.31 0.0393538 12.2212 4395.31
  52 55 112.806 24 0.000606139 4.68929 8421.51 0.0366692 12.2174 8421.51
  53 56 114.806 24 0.000680108 5.26154 21550 0.0364917 12.2135 21550
  54 57 116.806 12 0.000536688 4.152 25658.6 0.0411403 12.2129 25658.6
  55 58 118.806 24 0.000811932 6.28138 30189.2 0.0511502 12.2149 30189.2
  56 59 120.806 24 0.00096644 7.4767 47278.7 0.0720816 12.2182 47278.7
  57 60 122.806 12 0.000551409 4.26589 46075.3 0.0887522 12.2197 46075.3
  58 61 124.806 24 0.000339059 2.62307 57933.5 0.0989429 12.2194 57933.5
  59 62 126.806 24 0.0012521 9.6867 61735.1 0.110118 12.2178 61735.1
  60 63 128.806 12 0.000888704 6.87531 65029.3 0.116541 12.2157 65029.3
  61 64 130.806 24 0.000946641 7.32354 57097.8 0.118624 12.2132 57097.8
  62 65 132.806 24 0.000848888 6.56728 50760 0.119216 12.2099 50760
  63 66 134.806 12 0.000823148 6.36815 55225.9 0.118081 12.2081 55225.9
  64 67 136.806 24 0.00101007 7.81421 46691 0.116372 12.2079 46691
  65 68 138.806 24 0.000604601 4.6774 51051 0.116419 12.2098 51051
  66 69 140.806 12 0.000333515 2.58018 41351.6 0.113814 12.212 41351.6
  67 70 142.806 24 0.000395295 3.05813 37891.5 0.112432 12.2138 37891.5
  68 71 144.806 24 0.000312462 2.41731 39142.6 0.114293 12.2154 39142.6
  69 72 146.806 12 0.00032345 2.50232 20029.6 0.116232 12.2163 20029.6
  70 73 148.806 24 0.000320296 2.47792 23527.4 0.118889 12.2166 23527.4
  71 74 150.806 24 0.000367868 2.84595 -3336.06 0.12169 12.2154 -3336.06
  72 75 152.806 12 0.000368007 2.84703 -21440.9 0.121255 12.213 -21440.9
  73 76 154.806 24 0.000325131 2.51532 -26840.3 0.118241 12.2103 -26840.3
  74 77 156.806 24 0.000258851 2.00256 -57613.6 0.110449 12.2084 -57613.6
  75 78 158.806 12 0.000205748 1.59174 -54119.6 0.103126 12.2084 -54119.6
  76 79 160.806 24 0.000146238 1.13135 -53077.1 0.0968483 12.2092 -53077.1
  77 80 162.806 24 0.000119164 0.921891 -49889.2 0.0908545 12.2103 -49889.2
  78 81 164.806 12 0.000135473 1.04807 -33691 0.0890263 12.2109 -33691
  79 82 166.806 24 0.000195251 1.51053 -30502.2 0.0890514 12.2111 -30502.2
  80 83 168.806 19.61 0.000285446 2.20831 -17776.2 0.0858279 11.3693 -17776.2
  81 84 170.806 16.39 0.000279173 2.15978 6610.94 0.0959941 13.2188 6610.94
  82 85 172.806 24 0.000284605 2.2018 6784.36 0.0917135 12.211 6784.36
  83 86 174.806 15.91 0.000255819 1.9791 36642.6 0.0866335 10.4392 36642.6
  84 87 176.806 20.09 0.000183991 1.42341 27596.4 0.0963156 13.6151 27596.4
  85 88 178.806 24 0.000266829 2.06428 43695.3 0.0909091 12.2136 43695.3
  86 89 180.806 12.59 0.000392624 3.03747 60113.9 0.0881674 11.8385 60113.9
  87 90 182.806 23.41 0.000550483 4.25872 53624.8 0.0884271 12.4176 53624.8
  88 91 184.806 24 0.000702546 5.43513 67659.7 0.0846796 12.2167 67659.7
  89 92 186.806 12 0.00068084 5.26721 73003.1 0.0834203 12.217 73003.1
  90 93 188.806 24 0.000524883 4.06067 64794.9 0.0835997 12.2159 64794.9
  91 94 190.806 24 0.000384491 2.97455 73136 0.0870886 12.213 73136
  92 95 192.806 12 0.000354145 2.73978 65578.8 0.0920205 12.2109 65578.8
  93 96 194.806 24 0.000390079 3.01778 51817.1 0.0971013 12.2096 51817.1
  94 97 196.806 24 0.000477917 3.69733 47286.8 0.101413 12.2095 47286.8
  95 98 198.806 12 0.000507435 3.92569 30132.3 0.10105 12.2107 30132.3
  96 99 200.806 24 0.000483952 3.74401 12034 0.0962615 12.212 12034
  97 100 202.806 24 0.000387376 2.99687 -6835.51 0.0866981 12.2128 -6835.51
  98 101 204.806 12 0.000296253 2.29192 -22996.8 0.0794963 12.2136 -22996.8
  99 102 206.806 24 0.000242987 1.87983 -31727 0.0747864 12.2153 -31727
  100 103 208.806 24 0.000250539 1.93825 -41961.6 0.0726538 12.2172 -41961.6
  101 104 210.806 12 0.00028522 2.20656 -39060.4 0.0728912 12.2165 -39060.4
  102 105 212.806 24 0.000310953 2.40563 -26630.1 0.073242 12.2135 -26630.1
  103 106 214.806 24 0.000333788 2.58229 -34024.3 0.0717914 12.2091 -34024.3
  104 107 216.806 12 0.000347452 2.68801 -42847.3 0.0692717 12.2067 -42847.3
  105 108 218.806 24 0.000443348 3.42989 -70692.2 0.0670201 12.2054 -70692.2
  106 109 220.806 24 0.000773632 5.98507 -205271 0.0641154 12.2047 -205271
  107 110 222.806 12 0.00142538 11.0272 -365902 0.0600956 12.2046 -365902
  108 111 224.806 24 0.0026837 20.762 -570449 0.0514641 12.2039 -570449
  109 112 226.806 24 0.00415353 32.1331 -842727 0.0301941 12.2005 -842727
  110 113 228.806 12 0.00498405 38.5583 -958072 0.00716973 12.1955 -958072
  111 114 230.806 24 0.00524996 40.6154 -956128 -0.0184255 12.5077 -956128
  112 115 232.806 24 0.00475257 36.7675 -831970 -0.0489668 12.4934 -831970
  113 116 234.806 12 0.00393765 30.4629 -629917 -0.065919 12.1596 -629917
  114 117 236.806 24 0.00281294 21.7618 -377914 -0.0739276 12.4629 -377914
  115 118 238.806 24 0.00149155 11.5391 -120416 -0.0748589 12.4385 -120416
  116 119 240.806 12 0.00103647 8.01847 11223 -0.0718014 14.2339 11223
  117 120 242.806 24 0.000729292 5.64205 90042.2 -0.0676936 13.1521 90042.2
  118 121 244.806 24 0.000482392 3.73195 102507 -0.0649217 13.1374 102507
  119 122 246.806 12 0.000491831 3.80497 104520 -0.0672892 12.0639 104520
  120 123 248.806 24 0.000607214 4.69761 120212 -0.073515 13.1276 120212
  121 124 250.806 24 0.000965789 7.47167 92941.4 -0.0843749 13.1296 92941.4
  122 125 252.806 12 0.00120942 9.35648 76645.1 -0.0917401 14.2017 76645.1
  123 126 254.806 24 0.0012862 9.95045 89031.7 -0.0937673 13.1418 89031.7
  124 127 256.806 24 0.00136639 10.5709 57869.8 -0.0871022 13.1477 57869.8
  125 128 258.806 12 0.001226 9.48474 30012.8 -0.0768723 12.0816 30012.8
  126 129 260.806 24 0.000836398 6.47066 46254.8 -0.0651847 13.146 46254.8
  127 130 262.806 24 0.000488023 3.77551 44667.5 -0.05667 13.1426 44667.5
  128 131 264.806 12 0.0004254 3.29103 41440.1 -0.0604299 14.2074 41440.1
  129 132 266.806 24 0.000321495 2.48719 89790 -0.0721847 13.1402 89790
  130 133 268.806 24 0.000312115 2.41463 129602 -0.0895402 13.1407 129602
  131 134 270.806 12 0.000375566 2.90551 112937 -0.0997503 12.0751 112937
  132 135 272.806 24 0.000428439 3.31455 108464 -0.103976 13.1432 108464
  133 136 274.806 24 0.000506174 3.91593 82365.3 -0.101398 13.1439 82365.3
  134 137 276.806 12 0.0004558 3.52622 26215.6 -0.0966439 14.2096 26215.6
  135 138 278.806 24 0.000352652 2.72823 21353.7 -0.0925004 13.1416 21353.7
  136 139 280.806 24 0.000215165 1.66459 124441 -0.0868373 13.1411 124441
  137 140 282.806 12 0.000363117 2.80919 220897 -0.0811609 12.0755 220897
  138 141 284.806 24 0.00047189 3.6507 335229 -0.0731314 13.1433 335229
  139 142 286.806 24 0.000537372 4.15729 526801 -0.0578419 13.1428 526801
  140 143 288.806 12 0.000708051 5.47772 621258 -0.0435839 14.2085 621258
  141 144 290.806 24 0.000931201 7.20409 601994 -0.029544 13.1418 601994
  142 145 292.806 24 0.00109191 8.44738 497900 -0.0127756 13.1427 497900
  143 146 294.806 12 0.000963193 7.45159 393266 -0.00100691 12.0763 393266
  144 147 296.806 24 0.000642139 4.96781 255822 0.0093575 13.1425 255822
  145 148 298.806 24 0.00048484 3.75088 94701.3 0.018771 13.1423 94701.3
  146 149 300.806 12 0.000313165 2.42275 36923 0.022438 14.2093 36923
  147 150 302.806 24 0.000287566 2.22471 -8768.6 0.0238671 13.1428 -8768.6
  148 151 304.806 24 0.000420688 3.25458 -132949 0.022649 13.1426 -132949
  149 152 306.806 12 0.000491553 3.80282 -244686 0.0194008 12.076 -244686
  150 153 308.806 24 0.00043911 3.3971 -327990 0.0151285 13.1428 -327990
  151 154 310.806 24 0.000282732 2.18731 -413318 0.00962335 13.1428 -413318
  152 155 312.806 12 0.000381244 2.94944 -450934 0.00563355 14.2094 -450934
  153 156 314.806 24 0.000387554 2.99825 -419529 0.00212514 13.1428 -419529
  154 157 316.806 24 0.000433681 3.35511 -312481 -0.00107988 13.1428 -312481
  155 158 318.806 12 0.000282234 2.18346 -223653 -0.00251688 12.0761 -223653
  156 159 320.806 24 0.000341587 2.64263 -131021 -0.00324284 13.1428 -131021
  157 160 322.806 24 0.000408448 3.15989 19539.3 -0.00267529 13.1427 19539.3
  158 161 324.806 12 0.000400917 3.10163 131329 -0.000653 14.2093 131329
  159 162 326.806 24 0.000304861 2.35851 205913 0.00271458 13.1427 205913
  160 163 328.806 24 0.000170437 1.31856 252863 0.00674794 13.1426 252863
  161 164 330.806 12 0.000189177 1.46353 262160 0.00837432 12.076 262160
  162 165 332.806 24 9.49389e-05 0.734479 257261 0.0102892 13.1426 257261
  163 166 334.806 24 0.000115519 0.893691 234438 0.0163006 13.1427 234438
  164 167 336.806 12 0.000107898 0.834735 210993 0.0228564 14.2093 210993
  165 168 338.806 24 0.000112852 0.873058 180510 0.0290777 13.1427 180510
  166 169 340.806 24 0.000170968 1.32267 121315 0.0348848 13.1427 121315
  167 170 342.806 12 9.8545e-05 0.762377 51778.8 0.0373953 12.0761 51778.8
  168 171 344.806 24 0.00010219 0.790577 -48080.7 0.0378486 13.1427 -48080.7
  169 172 346.806 24 0.000190729 1.47554 -187474 0.0350681 13.1427 -187474
  170 173 348.806 12 0.000284533 2.20124 -265897 0.0305234 14.2094 -265897
  171 174 350.806 24 0.000158317 1.2248 -316685 0.0241283 13.1428 -316685
  172 175 352.806 24 5.41537e-05 0.418952 -385868 0.0139608 13.1428 -385868
  173 176 354.806 12 4.13554e-05 0.319939 -429486 0.00568616 12.0761 -429486
104400 173 3444
  1 4 10.8061 0 0 0 0 0 0 0
  2 5 12.8061 12 0.00430057 33.2707 -25045.8 2.03306 12.2342 -25045.8
  3 6 14.8061 24 0.00358146 27.7074 -25473.8 1.76306 12.2338 -25473.8
  4 7 16.8061 24 0.00328768 25.4346 -29264 1.45032 12.233 -29264
  5 8 18.8061 24 0.0037385 28.9223 -41788.9 1.19183 12.2323 -41788.9
  6 9 20.8061 24 0.00240596 18.6134 -47214.5 0.989209 12.2312 -47214.5
  7 10 22.8061 14.2 0.00186565 14.4333 -44327.5 0.863904 12.4547 -44327.5
  8 11 24.8061 21.8 0.00150924 11.676 -57762.8 0.79742 12.0847 -57762.8
  9 12 26.8061 24 0.0014752 11.4127 -70106.6 0.731189 12.2318 -70106.6
  10 13 28.8061 24 0.00153318 11.8612 -54223.6 0.714285 12.2325 -54223.6
  11 14 30.8061 12 0.00155621 12.0394 -51657.3 0.715401 12.2328 -51657.3
  12 15 32.8061 24 0.0017827 13.7916 -34579.5 0.711056 12.2336 -34579.5
  13 16 34.8061 24 0.00248345 19.2128 -25754.6 0.678856 12.2348 -25754.6
  14 17 36.8061 12 0.00315613 24.4169 -6595.75 0.63461 12.2361 -6595.75
  15 18 38.8061 24 0.00244217 18.8934 -12994.1 0.580881 12.2368 -12994.1
  16 19 40.8061 24 0.00216218 16.7273 2711.32 0.513122 12.2363 2711.32
  17 20 42.8061 12 0.00185929 14.3841 898.092 0.47386 12.2345 898.092
  18 21 44.8061 24 0.000985929 7.62748 -924.784 0.454172 12.2322 -924.784
  19 22 46.8061 24 0.00149835 11.5917 1477.99 0.44974 12.2292 1477.99
  20 23 48.8061 12 0.00255506 19.7668 6930.19 0.448533 12.2269 6930.19
  21 24 50.8061 24 0.00333375 25.791 -984.594 0.439792 12.2247 -984.594
  22 25 52.8061 24 0.00418842 32.403 786.044 0.425844 12.2235 786.044
  23 26 54.8061 12 0.00384718 29.7631 9825.72 0.421352 12.2244 9825.72
  24 27 56.8061 24 0.00152809 11.8218 9062.97 0.425193 12.2261 9062.97
  25 28 58.8061 24 0.00123386 9.54553 12166.3 0.427228 12.2276 12166.3
  26 29 60.8061 12 0.00281697 21.793 17088.5 0.415628 12.2276 17088.5
  27 30 62.8061 24 0.00596474 46.1452 14496.3 0.388181 12.2273 14496.3
  28 31 64.8061 24 0.0041951 32.4547 944.466 0.362998 12.2274 944.466
  29 32 66.8061 12 0.00137488 10.6366 -8725.19 0.362763 12.2276 -8725.19
  30 33 68.8061 24 0.000995394 7.7007 -12120.7 0.349216 12.2273 -12120.7
  31 34 70.8061 24 0.00298152 23.066 -25743.8 0.269502 12.2259 -25743.8
  32 35 72.8061 24 0.00304906 23.5885 -44322.7 0.144969 12.2241 -44322.7
  33 36 74.8061 12 0.000975826 7.54932 -54792.7 0.0830474 12.2241 -54792.7
  34 37 76.8061 24 0.00214323 16.5807 -52072 0.0719052 12.226 -52072
  35 38 78.8061 24 0.00484788 37.5049 -30234.5 0.0724002 12.2289 -30234.5
  36 39 80.8061 12 0.00317529 24.5651 -16682.5 0.0627392 12.2304 -16682.5
  37 40 82.8061 24 0.00101721 7.86948 -8206.55 0.0546586 12.2317 -8206.55
  38 41 84.8061 24 0.00343578 26.5804 -14169.1 0.0533012 12.2335 -14169.1
  39 42 86.8061 12 0.00538205 41.6374 -15336.6 0.0540502 12.2337 -15336.6
  40 43 88.8061 24 0.00285797 22.1102 -23740.9 0.0527661 12.2314 -23740.9
  41 44 90.8061 24 0.00112579 8.70952 -23542.1 0.0345619 12.2262 -23542.1
  42 45 92.8061 12 0.00237752 18.3933 -18121.4 -0.00172735 12.2223 -18121.4
  43 46 94.8061 24 0.0013426 10.3868 -9755.63 -0.0345747 12.2196 -9755.63
  44 47 96.8061 24 0.00200515 15.5125 17964.1 -0.0407115 12.2179 17964.1
  45 48 98.8061 12 0.0014357 11.1071 35187.8 -0.0337591 12.2178 35187.8
  46 49 100.806 24 0.000597219 4.62029 45823.5 -0.0231097 12.2184 45823.5
  47 50 102.806 24 0.00120692 9.33715 39012.7 -0.00235183 12.2197 39012.7
  48 51 104.806 12 0.00286646 22.1759 32366.1 0.0150949 12.2211 32366.1
  49 52 106.806 24 0.00173702 13.4382 22115.6 0.0305643 12.2229 22115.6
  50 53 108.806 24 0.000499734 3.86611 4266.93 0.0386724 12.225 4266.93
  51 54 110.806 12 0.00041067 3.17708 -4237.41 0.0367871 12.2257 -4237.41
  52 55 112.806 24 0.000455708 3.52551 -12761.3 0.0322859 12.2247 -12761.3
  53 56 114.806 24 0.000494606 3.82644 -7935.35 0.0314042 12.2215 -7935.35
  54 57 116.806 12 0.000427102 3.30421 -7285.35 0.0355873 12.2185 -7285.35
  55 58 118.806 24 0.000942269 7.28971 8269.32 0.0457568 12.2154 8269.32
  56 59 120.806 24 0.0011302 8.7436 11322.6 0.0659025 12.2126 11322.6
  57 60 122.806 12 0.000776237 6.00523 23273.9 0.0819804 12.2131 23273.9
  58 61 124.806 24 0.000656413 5.07823 24747 0.0949053 12.2158 24747
  59 62 126.806 24 0.000553637 4.28312 26613.7 0.103126 12.2196 26613.7
  60 63 128.806 12 0.00118798 9.19058 42102.8 0.108227 12.2211 42102.8
  61 64 130.806 24 0.000684821 5.298 45227.7 0.110893 12.2207 45227.7
  62 65 132.806 24 0.00142514 11.0254 58925.7 0.112326 12.2189 58925.7
  63 66 134.806 12 0.000706227 5.46361 55335.2 0.113471 12.2168 55335.2
  64 67 136.806 24 0.00072737 5.62718 61505.6 0.110022 12.2143 61505.6
  65 68 138.806 24 0.00127478 9.86215 61654.6 0.107775 12.2112 61654.6
  66 69 140.806 12 0.000468058 3.62105 53411.7 0.108755 12.2098 53411.7
  67 70 142.806 24 0.000291864 2.25796 59542.3 0.107355 12.21 59542.3
  68 71 144.806 24 0.000217056 1.67922 45210.7 0.108657 12.2123 45210.7
  69 72 146.806 12 0.000174294 1.3484 53047.8 0.11156 12.2145 53047.8
  70 73 148.806 24 0.000256884 1.98734 46632 0.114943 12.2163 46632
  71 74 150.806 24 0.000238326 1.84377 39897.5 0.118035 12.2177 39897.5
  72 75 152.806 12 0.000296841 2.29646 46376.9 0.118805 12.2185 46376.9
  73 76 154.806 24 0.000299008 2.31323 28795.9 0.116991 12.2186 28795.9
  74 77 156.806 24 0.000291746 2.25704 33151.9 0.11131 12.217 33151.9
  75 78 158.806 12 0.000282731 2.1873 21640.9 0.106314 12.2144 21640.9
  76 79 160.806 24 0.000265167 2.05142 -1330.7 0.101355 12.2119 -1330.7
  77 80 162.806 24 0.000257758 1.9941 -11642.7 0.0972821 12.2104 -11642.7
  78 81 164.806 12 0.000270443 2.09224 -40115.3 0.0961171 12.2107 -40115.3
  79 82 166.806 24 0.00029404 2.27479 -54194.2 0.0957764 12.2116 -54194.2
  80 83 168.806 21.23 0.000339893 2.62952 -61720.3 0.0946368 12.5561 -61720.3
  81 84 170.806 14.77 0.000366883 2.83833 -73222.8 0.0977704 11.7194 -73222.8
  82 85 172.806 24 0.000340683 2.63564 -60591.7 0.0951348 12.2134 -60591.7
  83 86 174.806 13.64 0.000317054 2.45283 -73488 0.0921719 11.7907 -73488
  84 87 176.806 22.36 0.000232013 1.79493 -42112 0.0942338 12.4715 -42112
  85 88 178.806 24 0.000266444 2.0613 -32394.6 0.0908583 12.2133 -32394.6
  86 89 180.806 12.93 0.000358441 2.77302 -32380.3 0.0863424 11.5224 -32380.3
  87 90 182.806 23.07 0.000469035 3.62861 -10425.9 0.0865293 12.6017 -10425.9
  88 91 184.806 24 0.000521232 4.03243 3734.65 0.0812653 12.2162 3734.65
  89 92 186.806 12 0.000469579 3.63282 8542.87 0.0783607 12.2171 8542.87
  90 93 188.806 24 0.000374306 2.89576 29162.5 0.0772784 12.2178 29162.5
  91 94 190.806 24 0.000222188 1.71892 34829.6 0.0794267 12.2189 34829.6
  92 95 192.806 12 0.00017196 1.33034 43148.6 0.0832853 12.219 43148.6
  93 96 194.806 24 0.000243798 1.88611 58473.4 0.0885548 12.2176 58473.4
  94 97 196.806 24 0.000424597 3.28482 55593.7 0.0935852 12.2147 55593.7
  95 98 198.806 12 0.000543938 4.20809 62012.2 0.093734 12.2127 62012.2
  96 99 200.806 24 0.000586724 4.5391 66025.1 0.0900786 12.2116 66025.1
  97 100 202.806 24 0.000566817 4.38509 45913.5 0.0816213 12.2119 45913.5
  98 101 204.806 12 0.000545851 4.22289 29827.4 0.0751069 12.2132 29827.4
  99 102 206.806 24 0.000531741 4.11373 -11823.9 0.0709989 12.2145 -11823.9
  100 103 208.806 24 0.00061131 4.7293 -133279 0.0681641 12.2153 -133279
